unnamed:_0,customerid,gender,location,tenure_months,transaction_id,transaction_date,product_sku,product_description,product_category,quantity,avg_price,delivery_charges,coupon_status,gst,date,offline_spend,online_spend,month,coupon_code,discount_pct,payment_status,delivery_days,customer_rating,return_status,customer_city,discount_percent,order_priority,support_calls,membership,price_after_discount
12115,14527.0,M,California,43.0,35652.0,2019-08-15,GGOEGAAJ059116,Google Men's Short Sleeve Performance Badge Tee Pewter,Apparel,1.0,8.8,6.0,Clicked,0.18,8/15/2019,3500.0,1122.49,8,SAVE10,20.0,,3.0,3.175792699173994,Unknown,Mumbai,15.0,Unknown,2.0,Platinum,7.48
12116,14527.0,M,California,43.0,35652.0,2019-08-15,GGOEGAAQ033916,Google Men's Vintage Badge Tee White,Apparel,1.0,4.56,6.0,Clicked,0.18,8/15/2019,3500.0,1122.49,8,UNKNOWN,20.0, paid ,3.0,3.175792699173994, returned ,Unknown,5.0,High,1.0,Gold,4.332
12117,14527.0,M,California,43.0,35652.0,2019-08-15,GGOEGADC059316,Google Men's Airflow 1/4 Zip Pullover Lapis,Apparel,1.0,28.0,6.0,Used,0.18,8/15/2019,3500.0,1122.49,8,SALE20,20.0,,3.0,2.0, returned , Chennai ,10.0,Low,2.0, gold ,25.2
12118,14527.0,M,California,43.0,35652.0,2019-08-15,GGOEYAEB035616,YouTube Men's Vintage Tank,Apparel,1.0,8.4,6.0,Not Used,0.18,8/15/2019,3500.0,1122.49,8,SALE20,20.0, paid ,3.0,1.0,Unknown,Chennai,15.0, high ,2.0,Unknown,7.14
12119,14060.0,F,Chicago,22.0,35714.0,2019-08-15,GGOEGAEB084515,BLM Sweatshirt,Apparel,1.0,33.59,6.0,Not Used,0.18,8/15/2019,3500.0,1122.49,8,UNKNOWN,20.0,,3.0,4.0,Returned,Unknown,10.0,Medium,2.0,Gold,30.231000000000005
12120,14060.0,F,Chicago,22.0,35714.0,2019-08-15,GGOEGAEB084516,BLM Sweatshirt,Apparel,1.0,33.59,6.0,Not Used,0.18,8/15/2019,3500.0,1122.49,8,NEWUSER,20.0, paid ,1.0,2.0,Not Returned, Chennai ,25.0,Unknown,1.0,Unknown,25.192500000000003
12121,14060.0,F,Chicago,22.0,35714.0,2019-08-15,GGOEGAPB058616,Google Women's Yoga Jacket Black,Apparel,1.0,42.0,6.0,Used,0.18,8/15/2019,3500.0,1122.49,8,NO COUPON,20.0,failed,3.0,2.0, returned ,Unknown,15.0,Low,1.0, gold ,35.699999999999996
12122,14060.0,F,Chicago,22.0,35715.0,2019-08-15,GGOEGADB056613,Men's Weatherblock Shell Jacket Black,Apparel,1.0,37.2,6.0,Used,0.18,8/15/2019,3500.0,1122.49,8,SALE20,20.0,pending,7.0,5.0,Returned,Unknown,15.0,High,3.0,Silver,31.62
12123,14060.0,F,Chicago,22.0,35715.0,2019-08-15,GGOEGADJ056813,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1.0,44.0,6.0,Not Used,0.18,8/15/2019,3500.0,1122.49,8,SAVE10,20.0,,2.0,4.0,Unknown,Mumbai,15.0,Medium,0.0,Platinum,37.4
12124,14060.0,F,Chicago,22.0,35715.0,2019-08-15,GGOEGAPB057513,Women's Weatherblock Shell Jacket Black,Apparel,1.0,37.2,6.0,Not Used,0.18,8/15/2019,3500.0,1122.49,8,NEWUSER,20.0,pending,2.0,5.0,Unknown,Chennai,10.0,Unknown,2.0, gold ,33.480000000000004
12125,12681.0,M,Chicago,27.0,35661.0,2019-08-15,GGOEGAPB058213,Google Women's Lightweight Microfleece Jacket,Apparel,1.0,41.99,6.0,Not Used,0.18,8/15/2019,3500.0,1122.49,8,NO COUPON,20.0,pending,3.0,2.0,Returned,Mumbai,25.0,Medium,2.0,Platinum,31.4925
12126,12681.0,M,Chicago,27.0,35664.0,2019-08-15,GGOEGAAC032115,Google Men's Short Sleeve Hero Tee Light Blue,Apparel,1.0,15.19,19.99,Used,0.18,8/15/2019,3500.0,1122.49,8,NO COUPON,20.0,paid,7.0,5.0, returned , Chennai ,15.0,Medium,2.0,Platinum,12.911499999999998
12127,12681.0,M,Chicago,27.0,35665.0,2019-08-15,GGOEGATB060213,Google Women's 1/4 Zip Performance Pullover Black,Apparel,1.0,26.0,6.0,Clicked,0.18,8/15/2019,3500.0,1122.49,8,SAVE10,20.0,paid,3.0,4.0,Unknown,Unknown,15.0,Unknown,4.0,Silver,22.099999999999998
12128,12681.0,M,Chicago,27.0,35667.0,2019-08-15,GGOEAAAJ031914,Android Men's Short Sleeve Hero Tee Heather,Apparel,1.0,4.56,12.48,Used,0.18,8/15/2019,3500.0,1122.49,8,SALE20,20.0,,5.0,3.175792699173994, returned ,Delhi,15.0,Unknown,1.0, gold ,3.8759999999999994
12129,12681.0,M,Chicago,27.0,35667.0,2019-08-15,GGOEAHPB076114,Android Stretch Fit Hat,Apparel,1.0,12.31,12.48,Clicked,0.18,8/15/2019,3500.0,1122.49,8,NO_COUPON,20.0,failed,2.0,4.0,Unknown,Chennai,15.0,High,0.0,Unknown,10.4635
12130,12681.0,M,Chicago,27.0,35667.0,2019-08-15,GGOEGAEJ028013,Google Women's Short Sleeve Hero Tee Grey,Apparel,1.0,4.08,12.48,Not Used,0.18,8/15/2019,3500.0,1122.49,8,SALE20,20.0,,1.0,3.0,Returned,Mumbai,15.0,Low,2.0, gold ,3.468
12131,12681.0,M,Chicago,27.0,35667.0,2019-08-15,GGOEGAEJ028114,Google Women's Short Sleeve Badge Tee Grey,Apparel,1.0,4.08,12.48,Clicked,0.18,8/15/2019,3500.0,1122.49,8,NO_COUPON,20.0,failed,3.0,4.0, returned ,Mumbai,25.0, high ,3.0,Unknown,3.06
12132,12681.0,M,Chicago,27.0,35670.0,2019-08-15,GGOEGATB060414,Google Women's Quilted Insulated Vest Black,Apparel,1.0,59.99,6.0,Not Used,0.18,8/15/2019,3500.0,1122.49,8,SALE20,20.0,failed,3.0,2.0,Not Returned,Unknown,25.0,High,2.0,Unknown,44.9925
12133,12681.0,M,Chicago,27.0,35675.0,2019-08-15,GGOEGAAL010614,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1.0,13.59,6.0,Not Used,0.18,8/15/2019,3500.0,1122.49,8,UNKNOWN,20.0,failed,2.0,4.0, returned ,Unknown,10.0, high ,1.0,Unknown,12.231
12134,12681.0,M,Chicago,27.0,35675.0,2019-08-15,GGOEGAFJ036213,Google Men's Pullover Hoodie Grey,Apparel,1.0,29.11,6.0,Clicked,0.18,8/15/2019,3500.0,1122.49,8,UNKNOWN,20.0,failed,5.0,3.175792699173994,Unknown,Delhi,5.0, high ,3.0,Gold,27.6545
12135,12681.0,M,Chicago,27.0,35675.0,2019-08-15,GGOEGAQB036016,Google Women's Fleece Hoodie,Apparel,1.0,44.79,6.0,Clicked,0.18,8/15/2019,3500.0,1122.49,8,UNKNOWN,20.0,failed,3.0,5.0,Unknown,Unknown,20.0, high ,3.0,Unknown,35.832
12136,12681.0,M,Chicago,27.0,35679.0,2019-08-15,GGOEGAAB033814,Google Men's Vintage Badge Tee Black,Apparel,1.0,7.6,6.0,Clicked,0.18,8/15/2019,3500.0,1122.49,8,NO_COUPON,20.0,paid,3.0,2.0,Returned,Mumbai,10.0, high ,2.0,Unknown,6.84
12137,12681.0,M,Chicago,27.0,35679.0,2019-08-15,GGOEGAAQ010413,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,1.0,13.59,6.0,Clicked,0.18,8/15/2019,3500.0,1122.49,8,SAVE10,20.0,failed,7.0,4.0, returned ,Unknown,25.0,Unknown,3.0,Silver,10.192499999999999
12138,12681.0,M,Chicago,27.0,35679.0,2019-08-15,GGOEGADC059513,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Apparel,1.0,30.0,6.0,Used,0.18,8/15/2019,3500.0,1122.49,8,NO_COUPON,20.0,paid,3.0,1.0,Not Returned,Mumbai,10.0,Unknown,2.0,Silver,27.0
12139,12681.0,M,Chicago,27.0,35679.0,2019-08-15,GGOEGAEQ027913,Google Women's Short Sleeve Hero Tee White,Apparel,1.0,13.59,6.0,Clicked,0.18,8/15/2019,3500.0,1122.49,8,UNKNOWN,20.0,,1.0,4.0,Unknown,Unknown,15.0,Unknown,2.0,Unknown,11.551499999999999
12140,12681.0,M,Chicago,27.0,35679.0,2019-08-15,GGOEGAPB058213,Google Women's Lightweight Microfleece Jacket,Apparel,1.0,41.99,6.0,Used,0.18,8/15/2019,3500.0,1122.49,8,NO COUPON,20.0, paid ,2.0,1.0,Unknown,Unknown,10.0,High,0.0,Platinum,37.791000000000004
12141,12681.0,M,Chicago,27.0,35679.0,2019-08-15,GGOEGAWQ062248,Google Infant Short Sleeve Tee White,Apparel,2.0,13.59,6.0,Used,0.18,8/15/2019,3500.0,1122.49,8,SALE20,20.0, paid ,3.0,3.175792699173994,Unknown,Mumbai,15.0,High,3.0, gold ,11.551499999999999
12142,12681.0,M,Chicago,27.0,35679.0,2019-08-15,GGOEGHPB071610,Google Twill Cap,Apparel,2.0,8.79,6.0,Used,0.18,8/15/2019,3500.0,1122.49,8,SAVE10,20.0,paid,3.0,3.0,Unknown, Chennai ,15.0,Unknown,1.0,Unknown,7.471499999999999
12143,12681.0,M,Chicago,27.0,35682.0,2019-08-15,GGOEGAWC061948,Google Infant Short Sleeve Tee Royal Blue,Apparel,1.0,13.59,6.0,Clicked,0.18,8/15/2019,3500.0,1122.49,8,NO_COUPON,20.0,paid,3.0,4.0, returned , Chennai ,20.0,High,2.0,Platinum,10.872
12144,12681.0,M,Chicago,27.0,35682.0,2019-08-15,GGOEGAWR061048,Google Onesie Red/Graphite,Apparel,1.0,19.19,6.0,Not Used,0.18,8/15/2019,3500.0,1122.49,8,SAVE10,20.0,pending,3.0,4.0,Not Returned,Mumbai,25.0,Unknown,2.0,Gold,14.392500000000002
12145,17406.0,F,Chicago,3.0,35716.0,2019-08-15,GGOEGAAC035014,Google Men's Bayside Graphic Tee,Apparel,1.0,15.99,6.0,Clicked,0.18,8/15/2019,3500.0,1122.49,8,SAVE10,20.0,pending,7.0,3.175792699173994,Unknown,Chennai,15.0,Unknown,0.0,Unknown,13.5915
12146,17406.0,F,Chicago,3.0,35717.0,2019-08-15,GGOEYAFB073113,YouTube Men's Fleece Hoodie Black,Apparel,1.0,39.19,6.0,Clicked,0.18,8/15/2019,3500.0,1122.49,8,SALE20,20.0,,1.0,1.0, returned , Chennai ,15.0,Low,4.0,Silver,33.311499999999995
12147,17406.0,F,Chicago,3.0,35719.0,2019-08-15,GGOEGAEB084513,BLM Sweatshirt,Apparel,1.0,33.59,6.5,Clicked,0.18,8/15/2019,3500.0,1122.49,8,SAVE10,20.0,,2.0,5.0,Not Returned,Delhi,15.0,Unknown,2.0, gold ,28.5515
12148,17406.0,F,Chicago,3.0,35720.0,2019-08-15,GGOEYAAB031815,YouTube Men's Short Sleeve Hero Tee Black,Apparel,1.0,16.99,6.0,Clicked,0.18,8/15/2019,3500.0,1122.49,8,NEWUSER,20.0,pending,2.0,2.0,Unknown,Chennai,15.0,Unknown,2.0,Silver,14.441499999999998
12149,17406.0,F,Chicago,3.0,35720.0,2019-08-15,GGOEYAAJ032515,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,1.0,18.99,6.0,Clicked,0.18,8/15/2019,3500.0,1122.49,8,SALE20,20.0,failed,2.0,5.0, returned ,Unknown,10.0,High,3.0,Platinum,17.090999999999998
12150,17406.0,F,Chicago,3.0,35721.0,2019-08-15,GGOEGADB056915,Google Men's Performance Full Zip Jacket Black,Apparel,1.0,60.0,6.0,Clicked,0.18,8/15/2019,3500.0,1122.49,8,NO COUPON,20.0, paid ,5.0,3.175792699173994, returned , Chennai ,15.0,High,0.0,Silver,51.0
12151,17406.0,F,Chicago,3.0,35721.0,2019-08-15,GGOEGAXQ067128,Google Toddler Short Sleeve Tee White,Apparel,1.0,16.99,6.0,Used,0.18,8/15/2019,3500.0,1122.49,8,SAVE10,20.0,,3.0,4.0,Not Returned,Unknown,20.0,Medium,4.0,Silver,13.591999999999999
12152,17406.0,F,Chicago,3.0,35722.0,2019-08-15,GGOEGAAB010515,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,13.59,6.5,Used,0.18,8/15/2019,3500.0,1122.49,8,NO COUPON,20.0,failed,7.0,4.0, returned ,Mumbai,15.0,High,2.0,Platinum,11.551499999999999
12153,17406.0,F,Chicago,3.0,35722.0,2019-08-15,GGOEGAEJ028014,Google Women's Short Sleeve Hero Tee Grey,Apparel,1.0,4.08,6.5,Used,0.18,8/15/2019,3500.0,1122.49,8,NO COUPON,20.0,failed,3.0,3.175792699173994, returned ,Unknown,10.0,Medium,4.0,Unknown,3.672
12154,17406.0,F,Chicago,3.0,35722.0,2019-08-15,GGOEGAFB035815,Google Men's  Zip Hoodie,Apparel,1.0,44.79,6.5,Used,0.18,8/15/2019,3500.0,1122.49,8,NO_COUPON,20.0,paid,3.0,4.0, returned ,Unknown,10.0,Medium,2.0, gold ,40.311
12155,17406.0,F,Chicago,3.0,35725.0,2019-08-15,GGOEGAFJ036217,Google Men's Pullover Hoodie Grey,Apparel,1.0,29.11,6.0,Used,0.18,8/15/2019,3500.0,1122.49,8,NO COUPON,20.0, paid ,5.0,4.0, returned ,Chennai,10.0,Low,2.0, gold ,26.199
12156,17406.0,F,Chicago,3.0,35725.0,2019-08-15,GGOEGALJ036414,Google Women's Tee Grey,Apparel,1.0,9.6,6.0,Clicked,0.18,8/15/2019,3500.0,1122.49,8,SAVE10,20.0,paid,1.0,1.0,Unknown,Unknown,5.0,High,2.0,Unknown,9.12
12157,17406.0,F,Chicago,3.0,35725.0,2019-08-15,GGOEGAUC057714,Google Women's Performance Golf Polo Blue,Apparel,1.0,13.92,6.0,Used,0.18,8/15/2019,3500.0,1122.49,8,SALE20,20.0,pending,3.0,4.0,Unknown,Unknown,20.0,Unknown,2.0,Gold,11.136000000000001
12158,17406.0,F,Chicago,3.0,35725.0,2019-08-15,GGOEGAXJ065555,Google Toddler Short Sleeve T-shirt Grey,Apparel,1.0,9.51,6.0,Used,0.18,8/15/2019,3500.0,1122.49,8,SALE20,20.0, paid ,2.0,2.0,Not Returned, Chennai ,10.0, high ,2.0,Unknown,8.559
12159,17406.0,F,Chicago,3.0,35725.0,2019-08-15,GGOEGAYT068524,Google Youth Short Sleeve T-shirt Yellow,Apparel,1.0,7.6,6.0,Used,0.18,8/15/2019,3500.0,1122.49,8,NO COUPON,20.0,pending,5.0,5.0,Returned,Unknown,15.0,High,0.0,Gold,6.46
12160,17406.0,F,Chicago,3.0,35728.0,2019-08-15,GGOEAAAB034813,Android BTTF Cosmos Graphic Tee,Apparel,1.0,15.99,6.0,Clicked,0.18,8/15/2019,3500.0,1122.49,8,NO COUPON,20.0,paid,2.0,1.0, returned ,Unknown,15.0,Low,2.0,Platinum,13.5915
12161,17406.0,F,Chicago,3.0,35728.0,2019-08-15,GGOEAAAB034814,Android BTTF Cosmos Graphic Tee,Apparel,1.0,15.99,6.0,Used,0.18,8/15/2019,3500.0,1122.49,8,NO_COUPON,20.0,,5.0,5.0,Unknown, Chennai ,15.0,Low,2.0, gold ,13.5915
12162,17406.0,F,Chicago,3.0,35728.0,2019-08-15,GGOEAAAJ031914,Android Men's Short Sleeve Hero Tee Heather,Apparel,1.0,4.56,6.0,Not Used,0.18,8/15/2019,3500.0,1122.49,8,SALE20,20.0,,2.0,4.0,Unknown,Delhi,15.0,Medium,4.0,Platinum,3.8759999999999994
12163,17406.0,F,Chicago,3.0,35728.0,2019-08-15,GGOEAAAL081114,Android Men's Pep Rally Short Sleeve Tee Navy,Apparel,1.0,8.0,6.0,Clicked,0.18,8/15/2019,3500.0,1122.49,8,NEWUSER,20.0,,5.0,4.0,Unknown,Unknown,15.0,Unknown,2.0,Gold,6.8
12164,17406.0,F,Chicago,3.0,35731.0,2019-08-15,GGOEGAAQ033914,Google Men's Vintage Badge Tee White,Apparel,2.0,5.7,6.0,Clicked,0.18,8/15/2019,3500.0,1122.49,8,SAVE10,20.0,pending,3.0,1.0,Unknown,Mumbai,15.0,High,2.0, gold ,4.845
12165,17406.0,F,Chicago,3.0,35731.0,2019-08-15,GGOEGAAQ033915,Google Men's Vintage Badge Tee White,Apparel,1.0,5.7,6.0,Used,0.18,8/15/2019,3500.0,1122.49,8,UNKNOWN,20.0,,3.0,4.0,Not Returned,Unknown,20.0,Medium,4.0,Unknown,4.5600000000000005
12166,17406.0,F,Chicago,3.0,35731.0,2019-08-15,GGOEGALL074613,Google Women's Short Sleeve Badge Tee Navy,Apparel,1.0,8.49,6.0,Clicked,0.18,8/15/2019,3500.0,1122.49,8,NO_COUPON,20.0,failed,3.0,3.175792699173994,Unknown,Chennai,15.0,High,1.0, gold ,7.2165
12167,17406.0,F,Chicago,3.0,35733.0,2019-08-15,GGOEGAAB010515,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,16.99,6.0,Clicked,0.18,8/15/2019,3500.0,1122.49,8,SAVE10,20.0,,3.0,4.0,Not Returned,Chennai,25.0,Medium,2.0,Unknown,12.7425
12168,17406.0,F,Chicago,3.0,35737.0,2019-08-15,GGOEGATC060313,Google Women's 1/4 Zip Performance Pullover Two-Tone Blue,Apparel,1.0,26.0,6.0,Clicked,0.18,8/15/2019,3500.0,1122.49,8,SALE20,20.0,,1.0,1.0,Returned,Unknown,15.0,Unknown,2.0,Unknown,22.099999999999998
12169,17406.0,F,Chicago,3.0,35738.0,2019-08-15,GGOEGAPJ058014,Google Women's 1/4 Zip Jacket Charcoal,Apparel,1.0,44.0,6.0,Not Used,0.18,8/15/2019,3500.0,1122.49,8,UNKNOWN,20.0,pending,7.0,4.0,Not Returned,Chennai,10.0, high ,2.0,Unknown,39.6
12170,17406.0,F,Chicago,3.0,35738.0,2019-08-15,GGOEYAEJ029513,YouTube Women's Short Sleeve Tri-blend Badge Tee Charcoal,Apparel,1.0,7.6,6.0,Used,0.18,8/15/2019,3500.0,1122.49,8,UNKNOWN,20.0,,2.0,4.0, returned , Chennai ,20.0,Medium,0.0,Unknown,6.08
12171,17406.0,F,Chicago,3.0,35742.0,2019-08-15,GGOEAAAL081115,Android Men's Pep Rally Short Sleeve Tee Navy,Apparel,1.0,8.0,6.0,Clicked,0.18,8/15/2019,3500.0,1122.49,8,SAVE10,20.0,paid,1.0,4.0,Returned,Chennai,5.0,Unknown,2.0,Gold,7.6
12172,17406.0,F,Chicago,3.0,35743.0,2019-08-15,GGOEYHPB072210,YouTube Twill Cap,Apparel,1.0,10.99,6.0,Used,0.18,8/15/2019,3500.0,1122.49,8,NO COUPON,20.0,,1.0,5.0,Not Returned,Unknown,20.0,Unknown,1.0,Unknown,8.792
12173,17406.0,F,Chicago,3.0,35744.0,2019-08-15,GGOEGAAL010614,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1.0,13.59,6.0,Used,0.18,8/15/2019,3500.0,1122.49,8,NO_COUPON,20.0,pending,3.0,3.0,Unknown, Chennai ,15.0, high ,4.0,Unknown,11.551499999999999
12174,17406.0,F,Chicago,3.0,35745.0,2019-08-15,GGOEAAAJ031915,Android Men's Short Sleeve Hero Tee Heather,Apparel,1.0,4.56,6.0,Used,0.18,8/15/2019,3500.0,1122.49,8,NO_COUPON,20.0,,2.0,2.0,Unknown,Unknown,25.0,Unknown,2.0,Unknown,3.42
12175,17406.0,F,Chicago,3.0,35745.0,2019-08-15,GGOEGADJ059715,Google Men's Quilted Insulated Vest Battleship Grey,Apparel,1.0,30.0,6.0,Clicked,0.18,8/15/2019,3500.0,1122.49,8,NO_COUPON,20.0,paid,2.0,5.0,Unknown, Chennai ,15.0,High,2.0,Gold,25.5
12176,16497.0,F,California,16.0,35656.0,2019-08-15,GGOEGAQB036016,Google Women's Fleece Hoodie,Apparel,3.0,44.79,13.38,Clicked,0.18,8/15/2019,3500.0,1122.49,8,SAVE10,20.0,failed,3.0,3.0,Unknown, Chennai ,25.0,High,3.0,Unknown,33.5925
12177,16497.0,F,California,16.0,35657.0,2019-08-15,GGOEGAAQ033915,Google Men's Vintage Badge Tee White,Apparel,1.0,4.56,6.0,Not Used,0.18,8/15/2019,3500.0,1122.49,8,NEWUSER,20.0,,1.0,5.0, returned ,Delhi,20.0,Low,2.0,Unknown,3.6479999999999997
12178,16497.0,F,California,16.0,35657.0,2019-08-15,GGOEGAEJ028015,Google Women's Short Sleeve Hero Tee Grey,Apparel,1.0,4.08,6.0,Clicked,0.18,8/15/2019,3500.0,1122.49,8,SAVE10,20.0,pending,3.0,4.0,Returned,Chennai,25.0,Unknown,0.0,Platinum,3.06
12179,16497.0,F,California,16.0,35657.0,2019-08-15,GGOEGALJ034415,Google Women's Vintage Hero Tee Platinum,Apparel,1.0,4.56,6.0,Not Used,0.18,8/15/2019,3500.0,1122.49,8,SAVE10,20.0,paid,3.0,2.0,Unknown,Delhi,20.0,Unknown,2.0,Silver,3.6479999999999997
12180,16303.0,F,Chicago,12.0,35689.0,2019-08-15,GGOEGAAJ032816,Google Men's Long & Lean Tee Charcoal,Apparel,1.0,4.8,6.0,Clicked,0.18,8/15/2019,3500.0,1122.49,8,SALE20,20.0, paid ,3.0,3.175792699173994,Unknown,Unknown,25.0,High,1.0,Unknown,3.5999999999999996
12181,16303.0,F,Chicago,12.0,35689.0,2019-08-15,GGOEGAAQ033916,Google Men's Vintage Badge Tee White,Apparel,1.0,4.56,6.0,Used,0.18,8/15/2019,3500.0,1122.49,8,UNKNOWN,20.0,paid,5.0,5.0, returned ,Unknown,5.0,Medium,3.0,Unknown,4.332
12182,16303.0,F,Chicago,12.0,35689.0,2019-08-15,GGOEGAEJ028014,Google Women's Short Sleeve Hero Tee Grey,Apparel,1.0,4.08,6.0,Not Used,0.18,8/15/2019,3500.0,1122.49,8,NO COUPON,20.0,,2.0,4.0,Not Returned,Unknown,20.0,Unknown,2.0,Unknown,3.2640000000000002
12183,16303.0,F,Chicago,12.0,35689.0,2019-08-15,GGOEGALB034114,Google Women's Vintage Hero Tee Black,Apparel,1.0,4.56,6.0,Clicked,0.18,8/15/2019,3500.0,1122.49,8,NO_COUPON,20.0, paid ,7.0,3.175792699173994, returned ,Unknown,5.0,Unknown,2.0,Gold,4.332
12184,16303.0,F,Chicago,12.0,35692.0,2019-08-15,GGOEAAAP081216,Android Men's Take Charge Short Sleeve Tee Purple,Apparel,1.0,8.0,6.0,Clicked,0.18,8/15/2019,3500.0,1122.49,8,SALE20,20.0,paid,3.0,3.0,Unknown,Unknown,25.0, high ,2.0,Silver,6.0
12185,16303.0,F,Chicago,12.0,35692.0,2019-08-15,GGOEAAWJ062548,Android Infant Short Sleeve Tee Pewter,Apparel,1.0,13.59,6.0,Clicked,0.18,8/15/2019,3500.0,1122.49,8,SAVE10,20.0,paid,3.0,4.0,Unknown, Chennai ,10.0,High,2.0,Gold,12.231
12186,16303.0,F,Chicago,12.0,35692.0,2019-08-15,GGOEAAWT061748,Android Onesie Gold,Apparel,1.0,19.19,6.0,Clicked,0.18,8/15/2019,3500.0,1122.49,8,UNKNOWN,20.0,failed,7.0,1.0,Unknown,Chennai,25.0, high ,4.0,Unknown,14.392500000000002
12187,16303.0,F,Chicago,12.0,35692.0,2019-08-15,GGOEGAFB035816,Google Men's  Zip Hoodie,Apparel,1.0,44.79,6.0,Clicked,0.18,8/15/2019,3500.0,1122.49,8,NO COUPON,20.0,,1.0,4.0, returned ,Unknown,20.0,High,3.0,Unknown,35.832
12188,16303.0,F,Chicago,12.0,35693.0,2019-08-15,GGOEAAEJ033414,Android Men's Long Sleeve Badge Crew Tee Heather,Apparel,2.0,8.4,6.0,Not Used,0.18,8/15/2019,3500.0,1122.49,8,UNKNOWN,20.0,pending,1.0,4.0,Unknown,Unknown,15.0,Unknown,2.0,Unknown,7.14
12189,16303.0,F,Chicago,12.0,35693.0,2019-08-15,GGOEGAXQ067130,Google Toddler Short Sleeve Tee White,Apparel,1.0,13.59,6.0,Not Used,0.18,8/15/2019,3500.0,1122.49,8,SALE20,20.0,paid,1.0,1.0, returned ,Delhi,15.0,Low,2.0, gold ,11.551499999999999
12190,16303.0,F,Chicago,12.0,35694.0,2019-08-15,GGOEGAEJ031313,Google Tri-blend Hoodie Grey,Apparel,1.0,31.99,12.99,Used,0.18,8/15/2019,3500.0,1122.49,8,NO COUPON,20.0,,1.0,4.0,Returned,Mumbai,10.0,Unknown,2.0,Unknown,28.791
12191,16303.0,F,Chicago,12.0,35697.0,2019-08-15,GGOEGAAJ032713,Google Men's Long & Lean Tee Grey,Apparel,1.0,9.99,6.0,Used,0.18,8/15/2019,3500.0,1122.49,8,NO_COUPON,20.0,paid,2.0,2.0,Unknown,Unknown,25.0,Low,2.0,Unknown,7.4925
12192,16303.0,F,Chicago,12.0,35697.0,2019-08-15,GGOEGAFJ036213,Google Men's Pullover Hoodie Grey,Apparel,1.0,36.39,6.0,Clicked,0.18,8/15/2019,3500.0,1122.49,8,NEWUSER,20.0,,5.0,2.0, returned , Chennai ,5.0,Low,2.0,Gold,34.570499999999996
12193,16303.0,F,Chicago,12.0,35701.0,2019-08-15,GGOEGAAB033814,Google Men's Vintage Badge Tee Black,Apparel,1.0,7.6,6.0,Clicked,0.18,8/15/2019,3500.0,1122.49,8,SALE20,20.0,,5.0,5.0,Unknown,Mumbai,5.0,Medium,2.0,Gold,7.22
12194,16303.0,F,Chicago,12.0,35701.0,2019-08-15,GGOEGAAJ032814,Google Men's Long & Lean Tee Charcoal,Apparel,1.0,4.8,6.0,Clicked,0.18,8/15/2019,3500.0,1122.49,8,NO COUPON,20.0,,1.0,1.0,Unknown,Delhi,15.0,Unknown,3.0,Platinum,4.08
12195,16303.0,F,Chicago,12.0,35701.0,2019-08-15,GGOEGAEJ028014,Google Women's Short Sleeve Hero Tee Grey,Apparel,1.0,4.08,6.0,Clicked,0.18,8/15/2019,3500.0,1122.49,8,UNKNOWN,20.0,,3.0,1.0,Not Returned,Chennai,25.0,High,2.0,Silver,3.06
12196,16303.0,F,Chicago,12.0,35701.0,2019-08-15,GGOEGALB034117,Google Women's Vintage Hero Tee Black,Apparel,1.0,4.56,6.0,Used,0.18,8/15/2019,3500.0,1122.49,8,NEWUSER,20.0,,3.0,2.0, returned ,Delhi,25.0,Unknown,3.0,Silver,3.42
12197,16303.0,F,Chicago,12.0,35701.0,2019-08-15,GGOEGALB036513,Google Women's Scoop Neck Tee Black,Apparel,1.0,4.8,6.0,Clicked,0.18,8/15/2019,3500.0,1122.49,8,UNKNOWN,20.0,,1.0,3.175792699173994,Not Returned, Chennai ,15.0, high ,2.0,Gold,4.08
12198,16303.0,F,Chicago,12.0,35701.0,2019-08-15,GGOEGALJ034417,Google Women's Vintage Hero Tee Platinum,Apparel,1.0,4.56,6.0,Clicked,0.18,8/15/2019,3500.0,1122.49,8,NO COUPON,20.0,,5.0,4.0,Returned,Mumbai,15.0,Unknown,2.0,Silver,3.8759999999999994
12199,16303.0,F,Chicago,12.0,35705.0,2019-08-15,GGOEGAEA030413,Google Womens 3/4 Sleeve Baseball Raglan Heather/Black,Apparel,1.0,11.19,6.0,Not Used,0.18,8/15/2019,3500.0,1122.49,8,SAVE10,20.0,,7.0,5.0,Unknown,Mumbai,25.0,Unknown,2.0, gold ,8.3925
12200,16303.0,F,Chicago,12.0,35705.0,2019-08-15,GGOEGALP034313,Google Women's Vintage Hero Tee Lavender,Apparel,1.0,7.6,6.0,Not Used,0.18,8/15/2019,3500.0,1122.49,8,SALE20,20.0,pending,7.0,4.0,Unknown,Unknown,25.0, high ,2.0,Platinum,5.699999999999999
